TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
FIIM;41.706.298/0001-37;QR CME CF ETHER REFERENCE RATE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2025-05-31;921405;137617884.98;VALORES A RECEBER;Outros;;Para negociação;;;;;;9198.75;;;;TX FISCALIZ DIFERIDO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
FIIM;41.706.298/0001-37;QR CME CF ETHER REFERENCE RATE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2025-05-31;921405;137617884.98;OPERAÇÕES COMPROMISSADAS;;S;Para negociação;;;;;55.00;242691.92;;;;;2026-08-15;;;;;760199;;;;;
FIIM;41.706.298/0001-37;QR CME CF ETHER REFERENCE RATE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2025-05-31;921405;137617884.98;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;9266.00;137007071.92;;;CME ETH USD;;;;;CME ETH USD;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A1;AMERICAN STOCK EXCHANGE
FIIM;42.134.357/0001-02;BTG PACTUAL S&P/B3 INGENIUS FUNDO DE ÍNDICE;2025-05-31;923861;59500975.23;OPERAÇÕES COMPROMISSADAS;;N;Para negociação;;;;;2.00;30387.92;;;;;2029-03-01;;;;;210100;;;;;
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;DISPONIBILIDADES;Outros;;Para negociação;;;;;;328580.75;;;;DISPONIBILIDADES;;;;;;;;;;;
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;VALORES A PAGAR;Outros;;Para negociação;;;;;;352478.56;;;;VALORES A PAGAR;;;;;;;;;;;
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;VALORES A RECEBER;Outros;;Para negociação;;;;;;25156.97;;;;VALORES A RECEBER;;;;;;;;;;;
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;792.00;29539.20;1250.00;281594.27;;;1;;2049-12-31;;;GRAHAM CORP - 1250;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;2623.00;55409.79;4762.00;528082.71;;;1;;2049-12-31;;;OLIN CORP - 4762;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;84.00;14421.90;644.00;577145.22;;;1;;2049-12-31;;;CHART INDUSTRIES INC - 644;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A11;NASDAQ STOCK MARKET
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;300.00;405.00;31890.00;45273.81;80911.00;596326.77;;;1;;2049-12-31;;;BALLARD POWER SYSTEMS INC - 80911;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;3655.00;40826.35;7189.00;416068.61;;;1;;2049-12-31;;;CHEMOURS CO/THE - 7189;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;55.00;2347.95;7.00;294.42;1006.00;230822.80;;;1;;2049-12-31;;;HYSTER-YALE MATERIALS HANDLING - 1006;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;15.00;6868.63;216.00;577027.75;;;1;;2049-12-31;;;LINDE AG - 216;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A11;NASDAQ STOCK MARKET
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;58.00;19396.91;263.00;483055.17;;;1;;2049-12-31;;;CUMMINS INC - 263;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;105.00;3279.35;2690.00;478737.40;;;1;;2049-12-31;;;FMC TECHNOLOGIES INC - 2690;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;2.00;542.26;65.00;18123.93;367.00;584813.21;;;1;;2049-12-31;;;AIR PRODUCTS & CHEMICALS INC - 367;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;2633.00;52949.63;24.00;458.64;5874.00;619851.79;;;1;;2049-12-31;;;BLOOM ENERGY CORP - 5874;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Ação ordinária;N;Para negociação;0.00;0.00;471.00;38616.30;1005.00;407844.77;;;1;;2049-12-31;;;WESTLAKE CHEMICAL CORP - 1005;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;0.00;0.00;221.00;2660.84;1661.00;108468.31;;;999;;2049-12-31;;;LUXFER HOLDINGS PLC - 1661;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.264.597/0001-21;IT NOW S&P® KENSHO® HYDROGEN FUNDO DE ÍNDICE INVESTIMENTO SUSTENTÁVEL;2025-05-31;920491;6346991.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;0.00;0.00;135.00;8993.70;1205.00;455893.34;;;999;;2049-12-31;;;SHELL PLC - 1205;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;791.00;11634.96;1097.00;15873.59;;;RECV3;;;;;;;;2021-05-05;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;3731.00;70723.46;4524.00;85141.68;;;RAIL3;;;;;;;;2017-03-13;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;13746.00;581106.37;2952.00;119290.32;317572.00;12740988.64;;;JBSS3;;;;;;;;2007-03-29;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;2117.00;76612.01;1369.00;59346.15;13047.00;550713.87;;;TOTS3;;;;;;;;2006-03-09;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;2251.00;149731.44;1892.00;123907.08;;;EMBR3;;;;;;;;1997-07-28;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;3050.00;50868.52;2805.00;45693.45;;;UGPA3;;;;;;;;1999-10-13;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;5110.00;67836.67;4913.00;70501.55;4913.00;68634.61;;;ENEV3;;;;;;;;2013-10-22;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;1921.00;69107.24;3205.00;117976.05;221440.00;8115776.00;;;EQTL3;;;;;;;;2006-04-03;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;596.00;11488.34;11401.00;215364.89;;;SLCE3;;;;;;;;2007-06-15;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;2377.00;44031.34;1162.00;22937.88;1162.00;21961.80;;;BRAV3;;;;;;;;2024-09-09;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;17533.00;363198.19;612.00;15489.72;3257.00;82760.37;;;MRFG3;;;;;;;;2007-06-28;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;163389.00;5308707.22;7265.00;239091.15;;;PETR3;;;;;;;;1997-03-24;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;2196.00;95327.15;2463.00;106697.16;265002.00;11384485.92;;;RENT3;;;;;;;;2005-05-23;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;122075.00;1650222.93;1055.00;14390.20;113493.00;1552584.24;;;STBP3;;;;;;;;2007-11-21;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;2751.00;63958.49;927.00;23397.48;95715.00;2431161.00;;;HYPE3;;;;;;;;2008-04-18;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;3511.00;128654.10;3738.00;141221.64;;;RDOR3;;;;;;;;2021-06-25;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;2230.00;19595.93;2737.00;22580.25;;;CSNA3;;;;;;;;1997-12-30;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;419.00;16975.51;12016.00;530506.40;;;AZZA3;;;;;;;;2024-08-01;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;782.00;32751.01;657.00;26976.42;;;EGIE3;;;;;;;;2016-07-21;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;13090.00;699023.93;1183560.00;61663476.00;;;VALE3;;;;;;;;1997-07-24;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;70023.00;3025632.46;3818.00;161692.30;;;WEGE3;;;;;;;;2004-08-02;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;5122.00;75371.63;2655.00;48241.35;285585.00;5186223.60;;;LREN3;;;;;;;;1998-01-02;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1084.00;10252.10;71299.00;657376.78;;;MGLU3;;;;;;;;2011-05-02;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;5047.00;26666.76;4241.00;21417.05;;;CMIN3;;;;;;;;2021-05-03;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;993.00;9652.86;17647.00;174352.36;;;AURE3;;;;;;;;2022-03-28;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;1017.00;9465.21;2178.00;23173.92;233348.00;2443153.56;;;NTCO3;;;;;;;;2019-12-18;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;3869.00;146952.34;484.00;19819.80;4702.00;190383.98;;;CPFE3;;;;;;;;2004-09-29;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;274883.00;3842692.03;2564.00;34562.72;;;MOTV3;;;;;;;;2025-05-02;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;251.00;12249.02;22525.00;1107329.00;;;IRBR3;;;;;;;;2017-07-31;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;28189.00;540041.41;190265.00;3839547.70;;;VBBR3;;;;;;;;2021-10-22;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;5911.00;673438.27;1761.00;206512.47;189412.00;22233180.56;;;SBSP3;;;;;;;;1998-02-11;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1408.00;6119.96;5361.00;23159.52;;;PETZ3;;;;;;;;2020-09-11;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;8715.00;216604.73;7441.00;174268.22;;;BBAS3;;;;;;;;1997-09-30;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;4144.00;46173.97;133003.00;1492293.66;;;ASAI3;;;;;;;;2021-08-12;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;15843.00;90778.34;1116.00;5825.52;1116.00;5624.64;;;BEEF3;;;;;;;;2007-07-20;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1399.00;18006.24;1175.00;15098.75;;;FLRY3;;;;;;;;2009-12-17;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;50204.00;660859.67;13394.00;191534.20;248323.00;3464105.85;;;B3SA3;;;;;;;;2018-03-26;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;559.00;27624.51;50591.00;2634273.37;;;PSSA3;;;;;;;;2004-11-22;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;393.00;8137.31;32882.00;695783.12;;;SMTO3;;;;;;;;2007-02-12;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1954.00;75049.18;39024.00;1463790.24;;;BBSE3;;;;;;;;2013-04-29;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;6089.00;49252.13;321524.00;2646142.52;;;CSAN3;;;;;;;;2005-11-18;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;291.00;1711.07;967.00;5125.10;967.00;5115.43;;;MRVE3;;;;;;;;2007-07-23;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;56572.00;2442480.24;4659.00;194000.76;501217.00;21031065.32;;;ELET3;;;;;;;;1997-12-16;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;2157.00;42244.48;9112.00;177592.88;;;TIMS3;;;;;;;;2020-10-13;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;3490.00;41385.24;3784.00;53127.36;407110.00;5691397.80;;;BBDC3;;;;;;;;1998-03-02;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;20241.00;44735.54;1161.00;2809.62;121761.00;288573.57;;;CVCB3;;;;;;;;2013-12-09;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;4418.00;109179.51;662.00;16894.24;13420.00;335097.40;;;CYRE3;;;;;;;;1997-04-22;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;124.00;447.66;1188.00;3635.28;1188.00;3575.88;;;PCAR3;;;;;;;;1997-09-02;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1488.00;7067.92;1250.00;6212.50;;;VAMO3;;;;;;;;2021-01-29;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;30080.00;1104153.40;30080.00;1223052.80;;;DIRR3;;;;;;;;2009-11-19;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;5740.00;16629.40;170608.00;506705.76;;;COGN3;;;;;;;;2019-10-11;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;4649.00;72976.50;670.00;10405.10;70403.00;1115887.55;;;YDUQ3;;;;;;;;2019-07-23;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1935.00;98674.21;174815.00;8679564.75;;;SUZB3;;;;;;;;2004-08-05;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;7512.00;158940.10;13307.00;270132.10;;;BRFS3;;;;;;;;2009-12-10;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1872.00;28703.09;87912.00;1324833.84;;;CXSE3;;;;;;;;2021-04-29;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1463.00;32370.04;132181.00;2937061.82;;;ALOS3;;;;;;;;2023-10-25;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;1008.00;26930.93;40110.00;1078156.80;;;MULT3;;;;;;;;2007-07-27;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;2345.00;66052.28;1970.00;56460.20;;;VIVT3;;;;;;;;2011-10-06;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;566.00;12877.86;317.00;8077.16;34130.00;887038.70;;;VIVA3;;;;;;;;2019-10-10;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;738388.00;10359583.64;;;ABEV3;;;;;;;;2013-11-11;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;44266.00;378894.71;190246.00;1613286.08;;;CRFB3;;;;;;;;2017-07-20;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;28171.00;64449.66;12024.00;34989.84;1293676.00;3699913.36;;;HAPV3;;;;;;;;2018-04-25;;;;
FIIM;42.427.783/0001-34;BTG PACTUAL B3 IBOVESPA FUNDO DE ÍNDICE;2025-05-31;922939;613243840.01;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;2391.00;92900.65;2658.00;103529.10;;;PRIO3;;;;;;;;2015-06-26;;;;
